2.705	-8.05E+00	3.47E+00
2.71	-7.80E+00	3.81E+00
2.715	-7.45E+00	4.11E+00
2.72	-7.02E+00	4.35E+00
2.725	-6.53E+00	4.52E+00
2.73	-6.02E+00	4.63E+00
2.735	-5.52E+00	4.67E+00
2.74	-5.06E+00	4.64E+00
2.745	-4.63E+00	4.54E+00
2.75	-4.24E+00	4.35E+00
2.755	-3.87E+00	4.10E+00
2.76	-3.51E+00	3.80E+00
2.765	-3.14E+00	3.49E+00
2.77	-2.78E+00	3.21E+00
2.775	-2.41E+00	2.97E+00
2.78	-2.04E+00	2.76E+00
2.785	-1.65E+00	2.58E+00
2.79	-1.26E+00	2.37E+00
2.795	-8.82E-01	2.11E+00
2.8	-5.57E-01	1.76E+00
2.805	-3.20E-01	1.32E+00
2.81	-1.92E-01	8.09E-01
2.815	-1.71E-01	2.55E-01
2.82	-2.25E-01	-3.08E-01
2.825	-3.13E-01	-8.51E-01
2.83	-3.99E-01	-1.35E+00
2.835	-4.74E-01	-1.78E+00
2.84	-5.51E-01	-2.13E+00
2.845	-6.54E-01	-2.35E+00
2.85	-7.95E-01	-2.42E+00
2.855	-9.52E-01	-2.33E+00
2.86	-1.08E+00	-2.10E+00
2.865	-1.11E+00	-1.80E+00
2.87	-1.04E+00	-1.53E+00
2.875	-8.63E-01	-1.39E+00
2.88	-6.55E-01	-1.45E+00
2.885	-4.78E-01	-1.74E+00
2.89	-3.60E-01	-2.20E+00
2.895	-2.49E-01	-2.70E+00
2.9	-2.91E-02	-3.10E+00
2.905	4.39E-01	-3.25E+00
2.91	1.24E+00	-3.06E+00
2.915	2.33E+00	-2.51E+00
2.92	3.55E+00	-1.67E+00
2.925	4.64E+00	-6.75E-01
2.93	5.33E+00	3.42E-01
2.935	5.47E+00	1.24E+00
2.94	5.08E+00	1.93E+00
2.945	4.34E+00	2.37E+00
2.95	3.49E+00	2.55E+00
2.955	2.81E+00	2.53E+00
2.96	2.43E+00	2.38E+00
2.965	2.36E+00	2.20E+00
2.97	2.51E+00	2.05E+00
2.975	2.72E+00	1.99E+00
2.98	2.88E+00	2.04E+00
2.985	2.95E+00	2.20E+00
2.99	2.99E+00	2.42E+00
2.995	3.05E+00	2.64E+00
3	3.19E+00	2.81E+00
3.005	3.38E+00	2.90E+00
3.01	3.56E+00	2.91E+00
3.015	3.63E+00	2.85E+00
3.02	3.54E+00	2.76E+00
3.025	3.29E+00	2.65E+00
3.03	2.95E+00	2.51E+00
3.035	2.60E+00	2.30E+00
3.04	2.33E+00	1.99E+00
3.045	2.17E+00	1.55E+00
3.05	2.10E+00	9.78E-01
3.055	2.09E+00	3.05E-01
3.06	2.08E+00	-4.10E-01
3.065	2.05E+00	-1.09E+00
3.07	2.02E+00	-1.68E+00
3.075	2.00E+00	-2.13E+00
3.08	2.00E+00	-2.41E+00
3.085	2.01E+00	-2.52E+00
3.09	2.04E+00	-2.48E+00
3.095	2.05E+00	-2.31E+00
3.1	2.03E+00	-2.04E+00
3.105	2.00E+00	-1.71E+00
3.11	1.96E+00	-1.39E+00
3.115	1.93E+00	-1.10E+00
3.12	1.92E+00	-8.91E-01
3.125	1.90E+00	-7.77E-01
3.13	1.86E+00	-7.54E-01
3.135	1.78E+00	-8.05E-01
3.14	1.67E+00	-9.09E-01
3.145	1.54E+00	-1.05E+00
3.15	1.41E+00	-1.24E+00
3.155	1.29E+00	-1.49E+00
3.16	1.17E+00	-1.79E+00
3.165	1.05E+00	-2.16E+00
3.17	8.97E-01	-2.55E+00
3.175	7.08E-01	-2.94E+00
3.18	5.04E-01	-3.26E+00
3.185	3.28E-01	-3.48E+00
3.19	2.33E-01	-3.57E+00
3.195	2.63E-01	-3.53E+00
3.2	4.33E-01	-3.41E+00
3.205	7.26E-01	-3.24E+00
3.21	1.09E+00	-3.07E+00
3.215	1.47E+00	-2.92E+00
3.22	1.81E+00	-2.80E+00
3.225	2.08E+00	-2.70E+00
3.23	2.27E+00	-2.60E+00
3.235	2.41E+00	-2.47E+00
3.24	2.53E+00	-2.32E+00
3.245	2.67E+00	-2.13E+00
3.25	2.83E+00	-1.92E+00
3.255	3.03E+00	-1.74E+00
3.26	3.24E+00	-1.60E+00
3.265	3.44E+00	-1.53E+00
3.27	3.59E+00	-1.54E+00
3.275	3.69E+00	-1.59E+00
3.28	3.71E+00	-1.63E+00
3.285	3.67E+00	-1.60E+00
3.29	3.57E+00	-1.45E+00
3.295	3.45E+00	-1.18E+00
3.3	3.30E+00	-7.94E-01
3.305	3.15E+00	-3.66E-01
3.31	3.00E+00	3.44E-02
3.315	2.86E+00	3.45E-01
3.32	2.74E+00	5.40E-01
3.325	2.62E+00	6.36E-01
3.33	2.52E+00	6.86E-01
3.335	2.40E+00	7.48E-01
3.34	2.25E+00	8.57E-01
3.345	2.03E+00	1.00E+00
3.35	1.75E+00	1.13E+00
3.355	1.38E+00	1.16E+00
3.36	9.65E-01	1.01E+00
3.365	5.30E-01	6.57E-01
3.37	1.23E-01	1.29E-01
3.375	-2.22E-01	-4.81E-01
3.38	-4.84E-01	-1.05E+00
3.385	-6.67E-01	-1.47E+00
3.39	-7.95E-01	-1.67E+00
3.395	-9.00E-01	-1.66E+00
3.4	-1.02E+00	-1.49E+00
3.405	-1.16E+00	-1.25E+00
3.41	-1.35E+00	-1.05E+00
3.415	-1.56E+00	-9.23E-01
3.42	-1.78E+00	-8.86E-01
3.425	-2.00E+00	-8.99E-01
3.43	-2.19E+00	-9.05E-01
3.435	-2.35E+00	-8.51E-01
3.44	-2.50E+00	-7.11E-01
3.445	-2.62E+00	-4.87E-01
3.45	-2.75E+00	-2.04E-01
3.455	-2.87E+00	1.04E-01
3.46	-2.98E+00	4.02E-01
3.465	-3.06E+00	6.62E-01
3.47	-3.11E+00	8.61E-01
3.475	-3.10E+00	9.73E-01
3.48	-3.05E+00	9.73E-01
3.485	-2.96E+00	8.45E-01
3.49	-2.87E+00	5.93E-01
3.495	-2.78E+00	2.52E-01
3.5	-2.72E+00	-1.17E-01
3.505	-2.66E+00	-4.37E-01
3.51	-2.61E+00	-6.39E-01
3.515	-2.54E+00	-6.95E-01
3.52	-2.45E+00	-6.18E-01
3.525	-2.32E+00	-4.66E-01
3.53	-2.17E+00	-3.14E-01
3.535	-2.01E+00	-2.18E-01
3.54	-1.87E+00	-2.02E-01
3.545	-1.74E+00	-2.40E-01
3.55	-1.65E+00	-2.83E-01
3.555	-1.62E+00	-2.82E-01
3.56	-1.66E+00	-2.21E-01
3.565	-1.80E+00	-1.28E-01
